,tank,meanTempPre,sdTempPre,meanTempPulse1,sdTempPulse1,meanTempRest,sdTempRest,meanTempPulse2,sdTempPulse2
1,10,15.9610833333333,0.281989804780243,15.4351923076923,0.435762159386689,15.749125,0.514678392630996,32.106570754717,0.173264966235377
2,11,15.8686666666667,0.370755107306016,30.753,1.87463600022333,15.54403125,0.574211369732873,32.0691745283019,0.179722542115134
3,12,15.8433902439024,0.336856637017053,15.4272051282051,0.487740183584672,15.5568972222222,0.494461303896228,32.1278349056604,0.0702219643235
4,13,15.3299444444444,0.397666054434714,31.8721282051282,0.371911711313748,15.6983851590106,0.53487594179613,29.4741745283019,0.165316851345043
